2263 mhcs     desoh2            hcs                         1.00e+00    0.00    2000.0
2264 mocs     desoh2            ocs                         1.00e+00    0.00    3000.0
2265 mso2     desoh2            so2                         1.00e+00    0.00    3460.0
2266 mns      desoh2            ns                          1.00e+00    0.00    2000.0
2267 mh2cs    desoh2            h2cs                        1.00e+00    0.00    2250.0
2268 mmg      desoh2            mg                          1.00e+00    0.00    5300.0
2269 mocn     desoh2            ocn                         1.00e+00    0.00    2010.0
2270 mh2cn    desoh2            h2cn                        1.00e+00    0.00    1760.0
2271 ms2      desoh2            s2                          1.00e+00    0.00    2000.0
2272 mhs2     desoh2            hs2                         1.00e+00    0.00    2300.0
2273 mo2h     desoh2            o2h                         1.00e+00    0.00    1510.0
2274 mno2     desoh2            no2                         1.00e+00    0.00    2520.0
2275 mhno     desoh2            hno                         1.00e+00    0.00    1510.0
2276 mch3oh   desoh2            ch3oh                       1.00e+00    0.00    4240.0
2277 mhnc     desoh2            hnc                         1.00e+00    0.00    1510.0
2278 mhc3n    desoh2            hc3n                        1.00e+00    0.00    2970.0
2279 mc2h2    desoh2            c2h2                        1.00e+00    0.00    2400.0
2280 mch3cn   desoh2            ch3cn                       1.00e+00    0.00    2270.0
2281 mc2h5    desoh2            c2h5                        1.00e+00    0.00    2110.0
2282 mh2co    desoh2            h2co                        1.00e+00    0.00    1760.0
2283 mc2      desoh2            c2                          1.00e+00    0.00    1210.0
2284 mno      desoh2            no                          1.00e+00    0.00    1210.0
2285 mch2co   desoh2            ch2co                       1.00e+00    0.00    2520.0
2286 mc2h4    desoh2            c2h4                        1.00e+00    0.00    2010.0
2287 mc2h3    desoh2            c2h3                        1.00e+00    0.00    1760.0
2288 mch3cch  desoh2            ch3cch                      1.00e+00    0.00    2470.0
2289 mc2h5oh  desoh2            c2h5oh                      1.00e+00    0.00    3470.0
2290 mhcooch3 descr1            hcooch3                     1.00e+00    0.00    2820.0
2291 mco      descr1            co                          1.00e+00    0.00     960.0
2292 mh2o     descr1            h2o                         1.00e+00    0.00    5770.0
2293 mco2     descr1            co2                         1.00e+00    0.00    2690.0
2294 mch4     descr1            ch4                         1.00e+00    0.00    1080.0
2295 mn2      descr1            n2                          1.00e+00    0.00     710.0
2296 mhcn     descr1            hcn                         1.00e+00    0.00    4170.0
2297 mc2h     descr1            c2h                         1.00e+00    0.00    1460.0
2298 mnh3     descr1            nh3                         1.00e+00    0.00    3080.0
2299 mo2      descr1            o2                          1.00e+00    0.00    1210.0
2300 mcs      descr1            cs                          1.00e+00    0.00    2000.0
2301 mso      descr1            so                          1.00e+00    0.00    2000.0
2302 mh2s     descr1            h2s                         1.00e+00    0.00    1800.0
2303 mhcs     descr1            hcs                         1.00e+00    0.00    2000.0
2304 mocs     descr1            ocs                         1.00e+00    0.00    3000.0
2305 mso2     descr1            so2                         1.00e+00    0.00    3460.0
2306 mns      descr1            ns                          1.00e+00    0.00    2000.0
2307 mh2cs    descr1            h2cs                        1.00e+00    0.00    2250.0
2308 mmg      descr1            mg                          1.00e+00    0.00    5300.0
2309 mocn     descr1            ocn                         1.00e+00    0.00    2010.0
2310 mh2cn    descr1            h2cn                        1.00e+00    0.00    1760.0
2311 ms2      descr1            s2                          1.00e+00    0.00    2000.0
2312 mhs2     descr1            hs2                         1.00e+00    0.00    2300.0
2313 mo2h     descr1            o2h                         1.00e+00    0.00    1510.0
2314 mno2     descr1            no2                         1.00e+00    0.00    2520.0
2315 mhno     descr1            hno                         1.00e+00    0.00    1510.0
2316 mch3oh   descr1            ch3oh                       1.00e+00    0.00    4240.0
2317 mhnc     descr1            hnc                         1.00e+00    0.00    1510.0
2318 mhc3n    descr1            hc3n                        1.00e+00    0.00    2970.0
2319 mc2h2    descr1            c2h2                        1.00e+00    0.00    2400.0
2320 mch3cn   descr1            ch3cn                       1.00e+00    0.00    2270.0
2321 mc2h5    descr1            c2h5                        1.00e+00    0.00    2110.0
2322 mh2co    descr1            h2co                        1.00e+00    0.00    1760.0
2323 mc2      descr1            c2                          1.00e+00    0.00    1210.0
2324 mno      descr1            no                          1.00e+00    0.00    1210.0
2325 mch2co   descr1            ch2co                       1.00e+00    0.00    2520.0
2326 mc2h4    descr1            c2h4                        1.00e+00    0.00    2010.0
2327 mc2h3    descr1            c2h3                        1.00e+00    0.00    1760.0
2328 mch3cch  descr1            ch3cch                      1.00e+00    0.00    2470.0
2329 mc2h5oh  descr1            c2h5oh                      1.00e+00    0.00    3470.0
2330 mhcooch3 descr2            hcooch3                     1.00e+00    0.00    2820.0
2331 mco      descr2            co                          1.00e+00    0.00     960.0
2332 mh2o     descr2            h2o                         1.00e+00    0.00    5770.0
2333 mco2     descr2            co2                         1.00e+00    0.00    2690.0
2334 mch4     descr2            ch4                         1.00e+00    0.00    1080.0
2335 mn2      descr2            n2                          1.00e+00    0.00     710.0
2336 mhcn     descr2            hcn                         1.00e+00    0.00    4170.0
2337 mc2h     descr2            c2h                         1.00e+00    0.00    1460.0
2338 mnh3     descr2            nh3                         1.00e+00    0.00    3080.0
