  9.350D+05  1.0000D+04    10.00  5.576D-05  3.809D-12  4.554D-20  1.358D-12  6.714D-11  1.884D-11
  9.400D+05  1.0000D+04    10.00  5.592D-05  3.805D-12  4.566D-20  1.365D-12  6.770D-11  1.884D-11
  9.450D+05  1.0000D+04    10.00  5.608D-05  3.802D-12  4.578D-20  1.373D-12  6.827D-11  1.885D-11
  9.500D+05  1.0000D+04    10.00  5.624D-05  3.798D-12  4.590D-20  1.380D-12  6.884D-11  1.885D-11
  9.550D+05  1.0000D+04    10.00  5.639D-05  3.794D-12  4.601D-20  1.387D-12  6.941D-11  1.886D-11
  9.600D+05  1.0000D+04    10.00  5.654D-05  3.791D-12  4.612D-20  1.395D-12  6.998D-11  1.886D-11
  9.650D+05  1.0000D+04    10.00  5.670D-05  3.787D-12  4.623D-20  1.402D-12  7.056D-11  1.887D-11
  9.700D+05  1.0000D+04    10.00  5.685D-05  3.784D-12  4.633D-20  1.410D-12  7.114D-11  1.887D-11
  9.750D+05  1.0000D+04    10.00  5.700D-05  3.780D-12  4.643D-20  1.418D-12  7.172D-11  1.888D-11
  9.800D+05  1.0000D+04    10.00  5.714D-05  3.777D-12  4.652D-20  1.425D-12  7.231D-11  1.889D-11
  9.850D+05  1.0000D+04    10.00  5.729D-05  3.774D-12  4.661D-20  1.433D-12  7.289D-11  1.890D-11
  9.900D+05  1.0000D+04    10.00  5.743D-05  3.770D-12  4.670D-20  1.440D-12  7.349D-11  1.891D-11
  9.950D+05  1.0000D+04    10.00  5.758D-05  3.767D-12  4.678D-20  1.448D-12  7.408D-11  1.892D-11
  1.000D+06  1.0000D+04    10.00  5.772D-05  3.764D-12  4.686D-20  1.456D-12  7.467D-11  1.893D-11
  1.005D+06  1.0000D+04    10.00  5.786D-05  3.760D-12  4.694D-20  1.463D-12  7.527D-11  1.893D-11
